fastbaps_cluster	genome_1	genome_2	dist	patient.x	country.x	patient.y	country.y
fastbaps_cluster_10	ERR12861678	ERR12861492	0	Wetzstein_144	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861678	ERR12861494	0	Wetzstein_144	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861678	ERR12861497	0	Wetzstein_144	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861678	ERR12861499	0	Wetzstein_144	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861678	ERR12861500	0	Wetzstein_144	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861678	ERR12861505	0	Wetzstein_144	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861678	ERR12861509	0	Wetzstein_144	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861678	ERR12861512	0	Wetzstein_144	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861678	ERR12861516	0	Wetzstein_144	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861678	ERR12861525	0	Wetzstein_144	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861678	ERR12861658	0	Wetzstein_144	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861678	ERR12861669	433	Wetzstein_144	Germany	Wetzstein_147	Germany
fastbaps_cluster_10	ERR12861678	ERR12861677	3	Wetzstein_144	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861678	ERR12861678	0	Wetzstein_144	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861678	ERR12861681	368	Wetzstein_144	Germany	Wetzstein_033	Germany
fastbaps_cluster_10	ERR12861678	ERR12861684	434	Wetzstein_144	Germany	Wetzstein_121	Germany
fastbaps_cluster_10	ERR12861678	ERR12861685	435	Wetzstein_144	Germany	Wetzstein_121	Germany
fastbaps_cluster_10	ERR12861681	ERR12861473	367	Wetzstein_033	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861681	ERR12861482	368	Wetzstein_033	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861681	ERR12861486	369	Wetzstein_033	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861681	ERR12861487	593	Wetzstein_033	Germany	Wetzstein_147	Germany
fastbaps_cluster_10	ERR12861681	ERR12861492	368	Wetzstein_033	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861681	ERR12861494	368	Wetzstein_033	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861681	ERR12861497	368	Wetzstein_033	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861681	ERR12861499	368	Wetzstein_033	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861681	ERR12861500	368	Wetzstein_033	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861681	ERR12861505	368	Wetzstein_033	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861681	ERR12861509	368	Wetzstein_033	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861681	ERR12861512	368	Wetzstein_033	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861681	ERR12861516	368	Wetzstein_033	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861681	ERR12861525	368	Wetzstein_033	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861681	ERR12861658	368	Wetzstein_033	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861681	ERR12861669	593	Wetzstein_033	Germany	Wetzstein_147	Germany
fastbaps_cluster_10	ERR12861681	ERR12861677	367	Wetzstein_033	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861681	ERR12861678	368	Wetzstein_033	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861681	ERR12861681	0	Wetzstein_033	Germany	Wetzstein_033	Germany
fastbaps_cluster_10	ERR12861681	ERR12861684	594	Wetzstein_033	Germany	Wetzstein_121	Germany
fastbaps_cluster_10	ERR12861681	ERR12861685	595	Wetzstein_033	Germany	Wetzstein_121	Germany
fastbaps_cluster_10	ERR12861684	ERR12861473	433	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861684	ERR12861482	434	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861684	ERR12861486	435	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861684	ERR12861487	5	Wetzstein_121	Germany	Wetzstein_147	Germany
fastbaps_cluster_10	ERR12861684	ERR12861492	434	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861684	ERR12861494	434	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861684	ERR12861497	434	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861684	ERR12861499	434	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861684	ERR12861500	434	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861684	ERR12861505	434	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861684	ERR12861509	434	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861684	ERR12861512	434	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861684	ERR12861516	434	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861684	ERR12861525	434	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861684	ERR12861658	434	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861684	ERR12861669	5	Wetzstein_121	Germany	Wetzstein_147	Germany
fastbaps_cluster_10	ERR12861684	ERR12861677	433	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861684	ERR12861678	434	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861684	ERR12861681	594	Wetzstein_121	Germany	Wetzstein_033	Germany
fastbaps_cluster_10	ERR12861684	ERR12861684	0	Wetzstein_121	Germany	Wetzstein_121	Germany
fastbaps_cluster_10	ERR12861684	ERR12861685	1	Wetzstein_121	Germany	Wetzstein_121	Germany
fastbaps_cluster_10	ERR12861685	ERR12861473	434	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861685	ERR12861482	435	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861685	ERR12861486	436	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861685	ERR12861487	4	Wetzstein_121	Germany	Wetzstein_147	Germany
fastbaps_cluster_10	ERR12861685	ERR12861492	435	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861685	ERR12861494	435	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861685	ERR12861497	435	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861685	ERR12861499	435	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861685	ERR12861500	435	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861685	ERR12861505	435	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861685	ERR12861509	435	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861685	ERR12861512	435	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861685	ERR12861516	435	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861685	ERR12861525	435	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861685	ERR12861658	435	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861685	ERR12861669	4	Wetzstein_121	Germany	Wetzstein_147	Germany
fastbaps_cluster_10	ERR12861685	ERR12861677	434	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861685	ERR12861678	435	Wetzstein_121	Germany	Wetzstein_144	Germany
fastbaps_cluster_10	ERR12861685	ERR12861681	595	Wetzstein_121	Germany	Wetzstein_033	Germany
fastbaps_cluster_10	ERR12861685	ERR12861684	1	Wetzstein_121	Germany	Wetzstein_121	Germany
fastbaps_cluster_10	ERR12861685	ERR12861685	0	Wetzstein_121	Germany	Wetzstein_121	Germany
fastbaps_cluster_11	ERR12861438	ERR12861438	0	Wetzstein_151	Germany	Wetzstein_151	Germany
fastbaps_cluster_11	ERR12861438	ERR12861470	1	Wetzstein_151	Germany	Wetzstein_151	Germany
fastbaps_cluster_11	ERR12861438	ERR12861593	7224	Wetzstein_151	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861438	ERR12861635	7225	Wetzstein_151	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861438	ERR12861659	7226	Wetzstein_151	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861438	ERR12861662	7699	Wetzstein_151	Germany	Wetzstein_176	Germany
fastbaps_cluster_11	ERR12861438	ERR12861663	7698	Wetzstein_151	Germany	Wetzstein_176	Germany
fastbaps_cluster_11	ERR12861470	ERR12861438	1	Wetzstein_151	Germany	Wetzstein_151	Germany
fastbaps_cluster_11	ERR12861470	ERR12861470	0	Wetzstein_151	Germany	Wetzstein_151	Germany
fastbaps_cluster_11	ERR12861470	ERR12861593	7225	Wetzstein_151	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861470	ERR12861635	7226	Wetzstein_151	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861470	ERR12861659	7227	Wetzstein_151	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861470	ERR12861662	7700	Wetzstein_151	Germany	Wetzstein_176	Germany
fastbaps_cluster_11	ERR12861470	ERR12861663	7699	Wetzstein_151	Germany	Wetzstein_176	Germany
fastbaps_cluster_11	ERR12861593	ERR12861438	7224	Wetzstein_194	Germany	Wetzstein_151	Germany
fastbaps_cluster_11	ERR12861593	ERR12861470	7225	Wetzstein_194	Germany	Wetzstein_151	Germany
fastbaps_cluster_11	ERR12861593	ERR12861593	0	Wetzstein_194	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861593	ERR12861635	1	Wetzstein_194	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861593	ERR12861659	2	Wetzstein_194	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861593	ERR12861662	9465	Wetzstein_194	Germany	Wetzstein_176	Germany
fastbaps_cluster_11	ERR12861593	ERR12861663	9464	Wetzstein_194	Germany	Wetzstein_176	Germany
fastbaps_cluster_11	ERR12861635	ERR12861438	7225	Wetzstein_194	Germany	Wetzstein_151	Germany
fastbaps_cluster_11	ERR12861635	ERR12861470	7226	Wetzstein_194	Germany	Wetzstein_151	Germany
fastbaps_cluster_11	ERR12861635	ERR12861593	1	Wetzstein_194	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861635	ERR12861635	0	Wetzstein_194	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861635	ERR12861659	3	Wetzstein_194	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861635	ERR12861662	9466	Wetzstein_194	Germany	Wetzstein_176	Germany
fastbaps_cluster_11	ERR12861635	ERR12861663	9465	Wetzstein_194	Germany	Wetzstein_176	Germany
fastbaps_cluster_11	ERR12861659	ERR12861438	7226	Wetzstein_194	Germany	Wetzstein_151	Germany
fastbaps_cluster_11	ERR12861659	ERR12861470	7227	Wetzstein_194	Germany	Wetzstein_151	Germany
fastbaps_cluster_11	ERR12861659	ERR12861593	2	Wetzstein_194	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861659	ERR12861635	3	Wetzstein_194	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861659	ERR12861659	0	Wetzstein_194	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861659	ERR12861662	9467	Wetzstein_194	Germany	Wetzstein_176	Germany
fastbaps_cluster_11	ERR12861659	ERR12861663	9466	Wetzstein_194	Germany	Wetzstein_176	Germany
fastbaps_cluster_11	ERR12861662	ERR12861438	7699	Wetzstein_176	Germany	Wetzstein_151	Germany
fastbaps_cluster_11	ERR12861662	ERR12861470	7700	Wetzstein_176	Germany	Wetzstein_151	Germany
fastbaps_cluster_11	ERR12861662	ERR12861593	9465	Wetzstein_176	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861662	ERR12861635	9466	Wetzstein_176	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861662	ERR12861659	9467	Wetzstein_176	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861662	ERR12861662	0	Wetzstein_176	Germany	Wetzstein_176	Germany
fastbaps_cluster_11	ERR12861662	ERR12861663	3	Wetzstein_176	Germany	Wetzstein_176	Germany
fastbaps_cluster_11	ERR12861663	ERR12861438	7698	Wetzstein_176	Germany	Wetzstein_151	Germany
fastbaps_cluster_11	ERR12861663	ERR12861470	7699	Wetzstein_176	Germany	Wetzstein_151	Germany
fastbaps_cluster_11	ERR12861663	ERR12861593	9464	Wetzstein_176	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861663	ERR12861635	9465	Wetzstein_176	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861663	ERR12861659	9466	Wetzstein_176	Germany	Wetzstein_194	Germany
fastbaps_cluster_11	ERR12861663	ERR12861662	3	Wetzstein_176	Germany	Wetzstein_176	Germany
fastbaps_cluster_11	ERR12861663	ERR12861663	0	Wetzstein_176	Germany	Wetzstein_176	Germany
fastbaps_cluster_12	23IE187_S26_L001	23IE187_S26_L001	0	P11	Ireland	P11	Ireland
fastbaps_cluster_12	23IE187_S26_L001	23IE190_S29_L001	0	P11	Ireland	P11	Ireland
fastbaps_cluster_12	23IE187_S26_L001	23IE194_S33_L001	75	P11	Ireland	P10	Ireland
fastbaps_cluster_12	23IE187_S26_L001	ERR12861495	52	P11	Ireland	Wetzstein_147	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861513	93	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861544	84	P11	Ireland	Wetzstein_046	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861547	84	P11	Ireland	Wetzstein_046	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861551	76	P11	Ireland	Wetzstein_124	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861555	76	P11	Ireland	Wetzstein_124	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861557	94	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861559	177	P11	Ireland	Wetzstein_024	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861569	94	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861579	84	P11	Ireland	Wetzstein_046	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861581	84	P11	Ireland	Wetzstein_046	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861584	93	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861589	93	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861603	94	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861607	93	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861610	94	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861619	94	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861643	94	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861671	177	P11	Ireland	Wetzstein_024	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861672	177	P11	Ireland	Wetzstein_024	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR12861682	93	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE187_S26_L001	ERR2988378	197	P11	Ireland	VT_070	UK
fastbaps_cluster_12	23IE187_S26_L001	ERR2988437	133	P11	Ireland	VT_275	UK
fastbaps_cluster_12	23IE187_S26_L001	ERR2988441	197	P11	Ireland	VT_070	UK
fastbaps_cluster_12	23IE187_S26_L001	ERR3337416	197	P11	Ireland	VT_070	UK
fastbaps_cluster_12	23IE187_S26_L001	ERR3337527	198	P11	Ireland	VT_070	UK
fastbaps_cluster_12	23IE187_S26_L001	ERR3337595	133	P11	Ireland	VT_275	UK
fastbaps_cluster_12	23IE187_S26_L001	ERR3337613	197	P11	Ireland	VT_070	UK
fastbaps_cluster_12	23IE187_S26_L001	ERR3337654	197	P11	Ireland	VT_070	UK
fastbaps_cluster_12	23IE187_S26_L001	ERR3468826	197	P11	Ireland	VT_070	UK
fastbaps_cluster_12	23IE187_S26_L001	ERR3468891	133	P11	Ireland	VT_275	UK
fastbaps_cluster_12	23IE187_S26_L001	ERR3468913	133	P11	Ireland	VT_275	UK
fastbaps_cluster_12	23IE187_S26_L001	ERR3468931	133	P11	Ireland	VT_275	UK
fastbaps_cluster_12	23IE187_S26_L001	ERR3468976	197	P11	Ireland	VT_070	UK
fastbaps_cluster_12	23IE187_S26_L001	ERR3524808	134	P11	Ireland	VT_275	UK
fastbaps_cluster_12	23IE187_S26_L001	ERR3566300	133	P11	Ireland	VT_275	UK
fastbaps_cluster_12	23IE187_S26_L001	ERR4022294	133	P11	Ireland	VT_275	UK
fastbaps_cluster_12	23IE187_S26_L001	ERR4339043	133	P11	Ireland	VT_275	UK
fastbaps_cluster_12	23IE187_S26_L001	ERR4339054	87	P11	Ireland	VT_198	UK
fastbaps_cluster_12	23IE190_S29_L001	23IE187_S26_L001	0	P11	Ireland	P11	Ireland
fastbaps_cluster_12	23IE190_S29_L001	23IE190_S29_L001	0	P11	Ireland	P11	Ireland
fastbaps_cluster_12	23IE190_S29_L001	23IE194_S33_L001	75	P11	Ireland	P10	Ireland
fastbaps_cluster_12	23IE190_S29_L001	ERR12861495	52	P11	Ireland	Wetzstein_147	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861513	93	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861544	84	P11	Ireland	Wetzstein_046	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861547	84	P11	Ireland	Wetzstein_046	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861551	76	P11	Ireland	Wetzstein_124	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861555	76	P11	Ireland	Wetzstein_124	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861557	94	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861559	177	P11	Ireland	Wetzstein_024	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861569	94	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861579	84	P11	Ireland	Wetzstein_046	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861581	84	P11	Ireland	Wetzstein_046	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861584	93	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861589	93	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861603	94	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861607	93	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861610	94	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861619	94	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861643	94	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861671	177	P11	Ireland	Wetzstein_024	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861672	177	P11	Ireland	Wetzstein_024	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR12861682	93	P11	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE190_S29_L001	ERR2988378	197	P11	Ireland	VT_070	UK
fastbaps_cluster_12	23IE190_S29_L001	ERR2988437	133	P11	Ireland	VT_275	UK
fastbaps_cluster_12	23IE190_S29_L001	ERR2988441	197	P11	Ireland	VT_070	UK
fastbaps_cluster_12	23IE190_S29_L001	ERR3337416	197	P11	Ireland	VT_070	UK
fastbaps_cluster_12	23IE190_S29_L001	ERR3337527	198	P11	Ireland	VT_070	UK
fastbaps_cluster_12	23IE190_S29_L001	ERR3337595	133	P11	Ireland	VT_275	UK
fastbaps_cluster_12	23IE190_S29_L001	ERR3337613	197	P11	Ireland	VT_070	UK
fastbaps_cluster_12	23IE190_S29_L001	ERR3337654	197	P11	Ireland	VT_070	UK
fastbaps_cluster_12	23IE190_S29_L001	ERR3468826	197	P11	Ireland	VT_070	UK
fastbaps_cluster_12	23IE190_S29_L001	ERR3468891	133	P11	Ireland	VT_275	UK
fastbaps_cluster_12	23IE190_S29_L001	ERR3468913	133	P11	Ireland	VT_275	UK
fastbaps_cluster_12	23IE190_S29_L001	ERR3468931	133	P11	Ireland	VT_275	UK
fastbaps_cluster_12	23IE190_S29_L001	ERR3468976	197	P11	Ireland	VT_070	UK
fastbaps_cluster_12	23IE190_S29_L001	ERR3524808	134	P11	Ireland	VT_275	UK
fastbaps_cluster_12	23IE190_S29_L001	ERR3566300	133	P11	Ireland	VT_275	UK
fastbaps_cluster_12	23IE190_S29_L001	ERR4022294	133	P11	Ireland	VT_275	UK
fastbaps_cluster_12	23IE190_S29_L001	ERR4339043	133	P11	Ireland	VT_275	UK
fastbaps_cluster_12	23IE190_S29_L001	ERR4339054	87	P11	Ireland	VT_198	UK
fastbaps_cluster_12	23IE194_S33_L001	23IE187_S26_L001	75	P10	Ireland	P11	Ireland
fastbaps_cluster_12	23IE194_S33_L001	23IE190_S29_L001	75	P10	Ireland	P11	Ireland
fastbaps_cluster_12	23IE194_S33_L001	23IE194_S33_L001	0	P10	Ireland	P10	Ireland
fastbaps_cluster_12	23IE194_S33_L001	ERR12861495	47	P10	Ireland	Wetzstein_147	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861513	116	P10	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861544	85	P10	Ireland	Wetzstein_046	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861547	85	P10	Ireland	Wetzstein_046	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861551	5	P10	Ireland	Wetzstein_124	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861555	5	P10	Ireland	Wetzstein_124	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861557	117	P10	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861559	194	P10	Ireland	Wetzstein_024	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861569	117	P10	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861579	85	P10	Ireland	Wetzstein_046	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861581	85	P10	Ireland	Wetzstein_046	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861584	116	P10	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861589	116	P10	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861603	117	P10	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861607	116	P10	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861610	117	P10	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861619	117	P10	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861643	117	P10	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861671	194	P10	Ireland	Wetzstein_024	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861672	194	P10	Ireland	Wetzstein_024	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR12861682	116	P10	Ireland	Wetzstein_033	Germany
fastbaps_cluster_12	23IE194_S33_L001	ERR2988378	240	P10	Ireland	VT_070	UK
fastbaps_cluster_12	23IE194_S33_L001	ERR2988437	154	P10	Ireland	VT_275	UK
fastbaps_cluster_12	23IE194_S33_L001	ERR2988441	240	P10	Ireland	VT_070	UK
fastbaps_cluster_12	23IE194_S33_L001	ERR3337416	240	P10	Ireland	VT_070	UK
fastbaps_cluster_12	23IE194_S33_L001	ERR3337527	241	P10	Ireland	VT_070	UK
fastbaps_cluster_12	23IE194_S33_L001	ERR3337595	154	P10	Ireland	VT_275	UK
fastbaps_cluster_12	23IE194_S33_L001	ERR3337613	240	P10	Ireland	VT_070	UK
fastbaps_cluster_12	23IE194_S33_L001	ERR3337654	240	P10	Ireland	VT_070	UK
fastbaps_cluster_12	23IE194_S33_L001	ERR3468826	240	P10	Ireland	VT_070	UK
fastbaps_cluster_12	23IE194_S33_L001	ERR3468891	154	P10	Ireland	VT_275	UK
fastbaps_cluster_12	23IE194_S33_L001	ERR3468913	154	P10	Ireland	VT_275	UK
fastbaps_cluster_12	23IE194_S33_L001	ERR3468931	154	P10	Ireland	VT_275	UK
fastbaps_cluster_12	23IE194_S33_L001	ERR3468976	240	P10	Ireland	VT_070	UK
fastbaps_cluster_12	23IE194_S33_L001	ERR3524808	155	P10	Ireland	VT_275	UK
