gene.id	gene.name	cds.id	chr	chr.coding.start	chr.coding.end	cds.start	cds.end	length	strand
IMFOIEKC_02670:xerC_8	IMFOIEKC_02670:xerC_8	IMFOIEKC_02670:xerC_8	gnl|X|IMFOIEKC_1	2899486	2901717	1	2232	2232	1
IMFOIEKC_02671:IMFOIEKC_02671	IMFOIEKC_02671:IMFOIEKC_02671	IMFOIEKC_02671:IMFOIEKC_02671	gnl|X|IMFOIEKC_1	2901707	2902138	1	432	432	1
IMFOIEKC_02672:IMFOIEKC_02672	IMFOIEKC_02672:IMFOIEKC_02672	IMFOIEKC_02672:IMFOIEKC_02672	gnl|X|IMFOIEKC_1	2902222	2902467	1	246	246	1
IMFOIEKC_02673:IMFOIEKC_02673	IMFOIEKC_02673:IMFOIEKC_02673	IMFOIEKC_02673:IMFOIEKC_02673	gnl|X|IMFOIEKC_1	2903141	2904172	1	1032	1032	1
IMFOIEKC_02674:IMFOIEKC_02674	IMFOIEKC_02674:IMFOIEKC_02674	IMFOIEKC_02674:IMFOIEKC_02674	gnl|X|IMFOIEKC_1	2904272	2905480	1	1209	1209	1
IMFOIEKC_02675:IMFOIEKC_02675	IMFOIEKC_02675:IMFOIEKC_02675	IMFOIEKC_02675:IMFOIEKC_02675	gnl|X|IMFOIEKC_1	2905858	2906160	1	303	303	-1
IMFOIEKC_02676:msrP_2	IMFOIEKC_02676:msrP_2	IMFOIEKC_02676:msrP_2	gnl|X|IMFOIEKC_1	2906162	2907652	1	1491	1491	-1
IMFOIEKC_02677:IMFOIEKC_02677	IMFOIEKC_02677:IMFOIEKC_02677	IMFOIEKC_02677:IMFOIEKC_02677	gnl|X|IMFOIEKC_1	2907666	2908199	1	534	534	-1
IMFOIEKC_02678:IMFOIEKC_02678	IMFOIEKC_02678:IMFOIEKC_02678	IMFOIEKC_02678:IMFOIEKC_02678	gnl|X|IMFOIEKC_1	2908422	2910389	1	1968	1968	1
IMFOIEKC_02679:IMFOIEKC_02679	IMFOIEKC_02679:IMFOIEKC_02679	IMFOIEKC_02679:IMFOIEKC_02679	gnl|X|IMFOIEKC_1	2910386	2911627	1	1242	1242	-1
IMFOIEKC_02680:acdA_4	IMFOIEKC_02680:acdA_4	IMFOIEKC_02680:acdA_4	gnl|X|IMFOIEKC_1	2911624	2912772	1	1149	1149	-1
IMFOIEKC_02681:nlhH_5	IMFOIEKC_02681:nlhH_5	IMFOIEKC_02681:nlhH_5	gnl|X|IMFOIEKC_1	2912986	2913945	1	960	960	-1
IMFOIEKC_02682:yjiB_2	IMFOIEKC_02682:yjiB_2	IMFOIEKC_02682:yjiB_2	gnl|X|IMFOIEKC_1	2914239	2915471	1	1233	1233	1
IMFOIEKC_02683:IMFOIEKC_02683	IMFOIEKC_02683:IMFOIEKC_02683	IMFOIEKC_02683:IMFOIEKC_02683	gnl|X|IMFOIEKC_1	2915468	2916625	1	1158	1158	1
IMFOIEKC_02684:smc_2	IMFOIEKC_02684:smc_2	IMFOIEKC_02684:smc_2	gnl|X|IMFOIEKC_1	2916633	2918537	1	1905	1905	-1
IMFOIEKC_02685:IMFOIEKC_02685	IMFOIEKC_02685:IMFOIEKC_02685	IMFOIEKC_02685:IMFOIEKC_02685	gnl|X|IMFOIEKC_1	2918541	2919218	1	678	678	-1
IMFOIEKC_02686:IMFOIEKC_02686	IMFOIEKC_02686:IMFOIEKC_02686	IMFOIEKC_02686:IMFOIEKC_02686	gnl|X|IMFOIEKC_1	2919242	2919859	1	618	618	-1
IMFOIEKC_02687:IMFOIEKC_02687	IMFOIEKC_02687:IMFOIEKC_02687	IMFOIEKC_02687:IMFOIEKC_02687	gnl|X|IMFOIEKC_1	2919935	2920759	1	825	825	-1
IMFOIEKC_02688:IMFOIEKC_02688	IMFOIEKC_02688:IMFOIEKC_02688	IMFOIEKC_02688:IMFOIEKC_02688	gnl|X|IMFOIEKC_1	2920817	2922052	1	1236	1236	-1
IMFOIEKC_02689:IMFOIEKC_02689	IMFOIEKC_02689:IMFOIEKC_02689	IMFOIEKC_02689:IMFOIEKC_02689	gnl|X|IMFOIEKC_1	2922219	2923715	1	1497	1497	1
IMFOIEKC_02690:IMFOIEKC_02690	IMFOIEKC_02690:IMFOIEKC_02690	IMFOIEKC_02690:IMFOIEKC_02690	gnl|X|IMFOIEKC_1	2923788	2924816	1	1029	1029	-1
IMFOIEKC_02691:IMFOIEKC_02691	IMFOIEKC_02691:IMFOIEKC_02691	IMFOIEKC_02691:IMFOIEKC_02691	gnl|X|IMFOIEKC_1	2924825	2925205	1	381	381	-1
IMFOIEKC_02692:IMFOIEKC_02692	IMFOIEKC_02692:IMFOIEKC_02692	IMFOIEKC_02692:IMFOIEKC_02692	gnl|X|IMFOIEKC_1	2925205	2926326	1	1122	1122	-1
IMFOIEKC_02693:pamO_3	IMFOIEKC_02693:pamO_3	IMFOIEKC_02693:pamO_3	gnl|X|IMFOIEKC_1	2926341	2927963	1	1623	1623	-1
IMFOIEKC_02694:kshA_5	IMFOIEKC_02694:kshA_5	IMFOIEKC_02694:kshA_5	gnl|X|IMFOIEKC_1	2928080	2929093	1	1014	1014	1
IMFOIEKC_02695:rutB	IMFOIEKC_02695:rutB	IMFOIEKC_02695:rutB	gnl|X|IMFOIEKC_1	2929090	2929719	1	630	630	1
IMFOIEKC_02696:IMFOIEKC_02696	IMFOIEKC_02696:IMFOIEKC_02696	IMFOIEKC_02696:IMFOIEKC_02696	gnl|X|IMFOIEKC_1	2929716	2930348	1	633	633	1
IMFOIEKC_02697:IMFOIEKC_02697	IMFOIEKC_02697:IMFOIEKC_02697	IMFOIEKC_02697:IMFOIEKC_02697	gnl|X|IMFOIEKC_1	2930357	2932009	1	1653	1653	1
IMFOIEKC_02698:sadH_2	IMFOIEKC_02698:sadH_2	IMFOIEKC_02698:sadH_2	gnl|X|IMFOIEKC_1	2932051	2932893	1	843	843	1
IMFOIEKC_02699:yjiB_3	IMFOIEKC_02699:yjiB_3	IMFOIEKC_02699:yjiB_3	gnl|X|IMFOIEKC_1	2933022	2934224	1	1203	1203	1
IMFOIEKC_02700:fldA_3	IMFOIEKC_02700:fldA_3	IMFOIEKC_02700:fldA_3	gnl|X|IMFOIEKC_1	2934235	2935461	1	1227	1227	1
IMFOIEKC_02701:IMFOIEKC_02701	IMFOIEKC_02701:IMFOIEKC_02701	IMFOIEKC_02701:IMFOIEKC_02701	gnl|X|IMFOIEKC_1	2935516	2936661	1	1146	1146	1
IMFOIEKC_02702:caiA_5	IMFOIEKC_02702:caiA_5	IMFOIEKC_02702:caiA_5	gnl|X|IMFOIEKC_1	2936778	2937971	1	1194	1194	-1
IMFOIEKC_02703:IMFOIEKC_02703	IMFOIEKC_02703:IMFOIEKC_02703	IMFOIEKC_02703:IMFOIEKC_02703	gnl|X|IMFOIEKC_1	2937972	2939018	1	1047	1047	-1
IMFOIEKC_02704:IMFOIEKC_02704	IMFOIEKC_02704:IMFOIEKC_02704	IMFOIEKC_02704:IMFOIEKC_02704	gnl|X|IMFOIEKC_1	2939021	2939851	1	831	831	-1
IMFOIEKC_02705:IMFOIEKC_02705	IMFOIEKC_02705:IMFOIEKC_02705	IMFOIEKC_02705:IMFOIEKC_02705	gnl|X|IMFOIEKC_1	2939848	2941485	1	1638	1638	-1
IMFOIEKC_02706:IMFOIEKC_02706	IMFOIEKC_02706:IMFOIEKC_02706	IMFOIEKC_02706:IMFOIEKC_02706	gnl|X|IMFOIEKC_1	2941508	2942710	1	1203	1203	-1
IMFOIEKC_02707:crt_3	IMFOIEKC_02707:crt_3	IMFOIEKC_02707:crt_3	gnl|X|IMFOIEKC_1	2942730	2943554	1	825	825	-1
IMFOIEKC_02708:IMFOIEKC_02708	IMFOIEKC_02708:IMFOIEKC_02708	IMFOIEKC_02708:IMFOIEKC_02708	gnl|X|IMFOIEKC_1	2943866	2944108	1	243	243	1
IMFOIEKC_02709:dapA_3	IMFOIEKC_02709:dapA_3	IMFOIEKC_02709:dapA_3	gnl|X|IMFOIEKC_1	2944162	2945178	1	1017	1017	-1
IMFOIEKC_02710:fabG_9	IMFOIEKC_02710:fabG_9	IMFOIEKC_02710:fabG_9	gnl|X|IMFOIEKC_1	2945223	2946020	1	798	798	-1
IMFOIEKC_02711:IMFOIEKC_02711	IMFOIEKC_02711:IMFOIEKC_02711	IMFOIEKC_02711:IMFOIEKC_02711	gnl|X|IMFOIEKC_1	2946216	2947004	1	789	789	1
IMFOIEKC_02712:echA8_7	IMFOIEKC_02712:echA8_7	IMFOIEKC_02712:echA8_7	gnl|X|IMFOIEKC_1	2947024	2947914	1	891	891	-1
IMFOIEKC_02713:IMFOIEKC_02713	IMFOIEKC_02713:IMFOIEKC_02713	IMFOIEKC_02713:IMFOIEKC_02713	gnl|X|IMFOIEKC_1	2948146	2949351	1	1206	1206	1
IMFOIEKC_02714:IMFOIEKC_02714	IMFOIEKC_02714:IMFOIEKC_02714	IMFOIEKC_02714:IMFOIEKC_02714	gnl|X|IMFOIEKC_1	2949386	2950078	1	693	693	-1
IMFOIEKC_02715:paaG_2	IMFOIEKC_02715:paaG_2	IMFOIEKC_02715:paaG_2	gnl|X|IMFOIEKC_1	2950256	2951077	1	822	822	1
IMFOIEKC_02716:dpgD_4	IMFOIEKC_02716:dpgD_4	IMFOIEKC_02716:dpgD_4	gnl|X|IMFOIEKC_1	2951182	2951994	1	813	813	1
IMFOIEKC_02717:dpgD_5	IMFOIEKC_02717:dpgD_5	IMFOIEKC_02717:dpgD_5	gnl|X|IMFOIEKC_1	2951991	2952791	1	801	801	1
IMFOIEKC_02718:lcfB_5	IMFOIEKC_02718:lcfB_5	IMFOIEKC_02718:lcfB_5	gnl|X|IMFOIEKC_1	2952791	2954251	1	1461	1461	1
IMFOIEKC_02719:lcfB_6	IMFOIEKC_02719:lcfB_6	IMFOIEKC_02719:lcfB_6	gnl|X|IMFOIEKC_1	2954241	2955815	1	1575	1575	1
IMFOIEKC_02720:fadD3_2	IMFOIEKC_02720:fadD3_2	IMFOIEKC_02720:fadD3_2	gnl|X|IMFOIEKC_1	2955808	2957364	1	1557	1557	1
IMFOIEKC_02721:IMFOIEKC_02721	IMFOIEKC_02721:IMFOIEKC_02721	IMFOIEKC_02721:IMFOIEKC_02721	gnl|X|IMFOIEKC_1	2957340	2957702	1	363	363	-1
IMFOIEKC_02722:IMFOIEKC_02722	IMFOIEKC_02722:IMFOIEKC_02722	IMFOIEKC_02722:IMFOIEKC_02722	gnl|X|IMFOIEKC_1	2957776	2958060	1	285	285	-1
IMFOIEKC_02723:inhA_3	IMFOIEKC_02723:inhA_3	IMFOIEKC_02723:inhA_3	gnl|X|IMFOIEKC_1	2958085	2958741	1	657	657	-1
IMFOIEKC_02724:cdhR_1	IMFOIEKC_02724:cdhR_1	IMFOIEKC_02724:cdhR_1	gnl|X|IMFOIEKC_1	2958818	2959771	1	954	954	1
IMFOIEKC_02725:mcbR_1	IMFOIEKC_02725:mcbR_1	IMFOIEKC_02725:mcbR_1	gnl|X|IMFOIEKC_1	2959768	2960454	1	687	687	-1
IMFOIEKC_02726:mmgC_5	IMFOIEKC_02726:mmgC_5	IMFOIEKC_02726:mmgC_5	gnl|X|IMFOIEKC_1	2960461	2961654	1	1194	1194	-1
IMFOIEKC_02727:IMFOIEKC_02727	IMFOIEKC_02727:IMFOIEKC_02727	IMFOIEKC_02727:IMFOIEKC_02727	gnl|X|IMFOIEKC_1	2961886	2963091	1	1206	1206	1
IMFOIEKC_02728:mct	IMFOIEKC_02728:mct	IMFOIEKC_02728:mct	gnl|X|IMFOIEKC_1	2963149	2964348	1	1200	1200	-1
IMFOIEKC_02729:thlA_1	IMFOIEKC_02729:thlA_1	IMFOIEKC_02729:thlA_1	gnl|X|IMFOIEKC_1	2964350	2965570	1	1221	1221	-1
IMFOIEKC_02730:fabG2_4	IMFOIEKC_02730:fabG2_4	IMFOIEKC_02730:fabG2_4	gnl|X|IMFOIEKC_1	2965567	2966307	1	741	741	-1
IMFOIEKC_02731:carC_4	IMFOIEKC_02731:carC_4	IMFOIEKC_02731:carC_4	gnl|X|IMFOIEKC_1	2966459	2967676	1	1218	1218	1
IMFOIEKC_02732:IMFOIEKC_02732	IMFOIEKC_02732:IMFOIEKC_02732	IMFOIEKC_02732:IMFOIEKC_02732	gnl|X|IMFOIEKC_1	2967676	2968497	1	822	822	1
IMFOIEKC_02733:IMFOIEKC_02733	IMFOIEKC_02733:IMFOIEKC_02733	IMFOIEKC_02733:IMFOIEKC_02733	gnl|X|IMFOIEKC_1	2968546	2968974	1	429	429	1
IMFOIEKC_02734:IMFOIEKC_02734	IMFOIEKC_02734:IMFOIEKC_02734	IMFOIEKC_02734:IMFOIEKC_02734	gnl|X|IMFOIEKC_1	2968979	2970055	1	1077	1077	-1
IMFOIEKC_02735:irtB	IMFOIEKC_02735:irtB	IMFOIEKC_02735:irtB	gnl|X|IMFOIEKC_1	2970134	2971870	1	1737	1737	-1
IMFOIEKC_02736:irtA	IMFOIEKC_02736:irtA	IMFOIEKC_02736:irtA	gnl|X|IMFOIEKC_1	2971867	2974476	1	2610	2610	-1
IMFOIEKC_02737:IMFOIEKC_02737	IMFOIEKC_02737:IMFOIEKC_02737	IMFOIEKC_02737:IMFOIEKC_02737	gnl|X|IMFOIEKC_1	2974831	2975193	1	363	363	-1
IMFOIEKC_02738:lppJ	IMFOIEKC_02738:lppJ	IMFOIEKC_02738:lppJ	gnl|X|IMFOIEKC_1	2975371	2975895	1	525	525	-1
IMFOIEKC_02739:IMFOIEKC_02739	IMFOIEKC_02739:IMFOIEKC_02739	IMFOIEKC_02739:IMFOIEKC_02739	gnl|X|IMFOIEKC_1	2975899	2976420	1	522	522	-1
IMFOIEKC_02741:IMFOIEKC_02741	IMFOIEKC_02741:IMFOIEKC_02741	IMFOIEKC_02741:IMFOIEKC_02741	gnl|X|IMFOIEKC_1	2976953	2977306	1	354	354	1
IMFOIEKC_02742:IMFOIEKC_02742	IMFOIEKC_02742:IMFOIEKC_02742	IMFOIEKC_02742:IMFOIEKC_02742	gnl|X|IMFOIEKC_1	2977325	2978530	1	1206	1206	-1
IMFOIEKC_02743:IMFOIEKC_02743	IMFOIEKC_02743:IMFOIEKC_02743	IMFOIEKC_02743:IMFOIEKC_02743	gnl|X|IMFOIEKC_1	2978760	2979110	1	351	351	1
IMFOIEKC_02744:IMFOIEKC_02744	IMFOIEKC_02744:IMFOIEKC_02744	IMFOIEKC_02744:IMFOIEKC_02744	gnl|X|IMFOIEKC_1	2979125	2979739	1	615	615	-1
IMFOIEKC_02745:IMFOIEKC_02745	IMFOIEKC_02745:IMFOIEKC_02745	IMFOIEKC_02745:IMFOIEKC_02745	gnl|X|IMFOIEKC_1	2979868	2980080	1	213	213	-1
IMFOIEKC_02746:rph	IMFOIEKC_02746:rph	IMFOIEKC_02746:rph	gnl|X|IMFOIEKC_1	2980216	2980995	1	780	780	-1
IMFOIEKC_02747:IMFOIEKC_02747	IMFOIEKC_02747:IMFOIEKC_02747	IMFOIEKC_02747:IMFOIEKC_02747	gnl|X|IMFOIEKC_1	2981029	2981712	1	684	684	-1
IMFOIEKC_02748:murI	IMFOIEKC_02748:murI	IMFOIEKC_02748:murI	gnl|X|IMFOIEKC_1	2981884	2982711	1	828	828	-1
IMFOIEKC_02749:IMFOIEKC_02749	IMFOIEKC_02749:IMFOIEKC_02749	IMFOIEKC_02749:IMFOIEKC_02749	gnl|X|IMFOIEKC_1	2982708	2983379	1	672	672	-1
IMFOIEKC_02750:IMFOIEKC_02750	IMFOIEKC_02750:IMFOIEKC_02750	IMFOIEKC_02750:IMFOIEKC_02750	gnl|X|IMFOIEKC_1	2983430	2984470	1	1041	1041	-1
IMFOIEKC_02751:IMFOIEKC_02751	IMFOIEKC_02751:IMFOIEKC_02751	IMFOIEKC_02751:IMFOIEKC_02751	gnl|X|IMFOIEKC_1	2984481	2985068	1	588	588	-1
IMFOIEKC_02752:clpS	IMFOIEKC_02752:clpS	IMFOIEKC_02752:clpS	gnl|X|IMFOIEKC_1	2985093	2985401	1	309	309	-1
IMFOIEKC_02753:pncB1	IMFOIEKC_02753:pncB1	IMFOIEKC_02753:pncB1	gnl|X|IMFOIEKC_1	2985478	2986812	1	1335	1335	1
IMFOIEKC_02754:dinG_2	IMFOIEKC_02754:dinG_2	IMFOIEKC_02754:dinG_2	gnl|X|IMFOIEKC_1	2986867	2988858	1	1992	1992	1
IMFOIEKC_02755:glgP	IMFOIEKC_02755:glgP	IMFOIEKC_02755:glgP	gnl|X|IMFOIEKC_1	2988842	2991457	1	2616	2616	-1
IMFOIEKC_02756:glgE	IMFOIEKC_02756:glgE	IMFOIEKC_02756:glgE	gnl|X|IMFOIEKC_1	2991763	2993847	1	2085	2085	1
IMFOIEKC_02757:glgB	IMFOIEKC_02757:glgB	IMFOIEKC_02757:glgB	gnl|X|IMFOIEKC_1	2993882	2996077	1	2196	2196	1
IMFOIEKC_02758:IMFOIEKC_02758	IMFOIEKC_02758:IMFOIEKC_02758	IMFOIEKC_02758:IMFOIEKC_02758	gnl|X|IMFOIEKC_1	2996103	2997014	1	912	912	-1
IMFOIEKC_02759:IMFOIEKC_02759	IMFOIEKC_02759:IMFOIEKC_02759	IMFOIEKC_02759:IMFOIEKC_02759	gnl|X|IMFOIEKC_1	2997205	2998386	1	1182	1182	-1
IMFOIEKC_02760:epi	IMFOIEKC_02760:epi	IMFOIEKC_02760:epi	gnl|X|IMFOIEKC_1	2998468	2998932	1	465	465	1
IMFOIEKC_02761:nucS	IMFOIEKC_02761:nucS	IMFOIEKC_02761:nucS	gnl|X|IMFOIEKC_1	2999263	2999934	1	672	672	-1
IMFOIEKC_02762:IMFOIEKC_02762	IMFOIEKC_02762:IMFOIEKC_02762	IMFOIEKC_02762:IMFOIEKC_02762	gnl|X|IMFOIEKC_1	2999980	3001614	1	1635	1635	1
IMFOIEKC_02763:ynfM	IMFOIEKC_02763:ynfM	IMFOIEKC_02763:ynfM	gnl|X|IMFOIEKC_1	3002077	3003264	1	1188	1188	-1
IMFOIEKC_02764:IMFOIEKC_02764	IMFOIEKC_02764:IMFOIEKC_02764	IMFOIEKC_02764:IMFOIEKC_02764	gnl|X|IMFOIEKC_1	3003406	3004374	1	969	969	1
IMFOIEKC_02765:alkA	IMFOIEKC_02765:alkA	IMFOIEKC_02765:alkA	gnl|X|IMFOIEKC_1	3004378	3005877	1	1500	1500	1
IMFOIEKC_02766:ogt	IMFOIEKC_02766:ogt	IMFOIEKC_02766:ogt	gnl|X|IMFOIEKC_1	3005874	3006371	1	498	498	1
IMFOIEKC_02767:IMFOIEKC_02767	IMFOIEKC_02767:IMFOIEKC_02767	IMFOIEKC_02767:IMFOIEKC_02767	gnl|X|IMFOIEKC_1	3006419	3006916	1	498	498	-1
IMFOIEKC_02771:murA	IMFOIEKC_02771:murA	IMFOIEKC_02771:murA	gnl|X|IMFOIEKC_1	3012599	3013837	1	1239	1239	-1
IMFOIEKC_02772:IMFOIEKC_02772	IMFOIEKC_02772:IMFOIEKC_02772	IMFOIEKC_02772:IMFOIEKC_02772	gnl|X|IMFOIEKC_1	3013937	3014530	1	594	594	1
IMFOIEKC_02773:IMFOIEKC_02773	IMFOIEKC_02773:IMFOIEKC_02773	IMFOIEKC_02773:IMFOIEKC_02773	gnl|X|IMFOIEKC_1	3014527	3014970	1	444	444	-1
IMFOIEKC_02774:atpC	IMFOIEKC_02774:atpC	IMFOIEKC_02774:atpC	gnl|X|IMFOIEKC_1	3014987	3015352	1	366	366	-1
IMFOIEKC_02775:atpD	IMFOIEKC_02775:atpD	IMFOIEKC_02775:atpD	gnl|X|IMFOIEKC_1	3015392	3016849	1	1458	1458	-1
IMFOIEKC_02776:atpG	IMFOIEKC_02776:atpG	IMFOIEKC_02776:atpG	gnl|X|IMFOIEKC_1	3016878	3017792	1	915	915	-1
IMFOIEKC_02777:atpA	IMFOIEKC_02777:atpA	IMFOIEKC_02777:atpA	gnl|X|IMFOIEKC_1	3017799	3019463	1	1665	1665	-1
IMFOIEKC_02778:atpFH	IMFOIEKC_02778:atpFH	IMFOIEKC_02778:atpFH	gnl|X|IMFOIEKC_1	3019531	3020871	1	1341	1341	-1
IMFOIEKC_02779:atpF	IMFOIEKC_02779:atpF	IMFOIEKC_02779:atpF	gnl|X|IMFOIEKC_1	3020879	3021412	1	534	534	-1
IMFOIEKC_02780:atpH	IMFOIEKC_02780:atpH	IMFOIEKC_02780:atpH	gnl|X|IMFOIEKC_1	3021422	3021676	1	255	255	-1
IMFOIEKC_02781:atpB	IMFOIEKC_02781:atpB	IMFOIEKC_02781:atpB	gnl|X|IMFOIEKC_1	3021755	3022513	1	759	759	-1
IMFOIEKC_02782:IMFOIEKC_02782	IMFOIEKC_02782:IMFOIEKC_02782	IMFOIEKC_02782:IMFOIEKC_02782	gnl|X|IMFOIEKC_1	3022506	3022958	1	453	453	-1
IMFOIEKC_02783:wecA	IMFOIEKC_02783:wecA	IMFOIEKC_02783:wecA	gnl|X|IMFOIEKC_1	3023204	3024427	1	1224	1224	-1
IMFOIEKC_02784:IMFOIEKC_02784	IMFOIEKC_02784:IMFOIEKC_02784	IMFOIEKC_02784:IMFOIEKC_02784	gnl|X|IMFOIEKC_1	3024454	3025113	1	660	660	-1
IMFOIEKC_02785:prmC_2	IMFOIEKC_02785:prmC_2	IMFOIEKC_02785:prmC_2	gnl|X|IMFOIEKC_1	3025113	3026060	1	948	948	-1
IMFOIEKC_02786:prfA	IMFOIEKC_02786:prfA	IMFOIEKC_02786:prfA	gnl|X|IMFOIEKC_1	3026074	3027147	1	1074	1074	-1
IMFOIEKC_02787:rpmE	IMFOIEKC_02787:rpmE	IMFOIEKC_02787:rpmE	gnl|X|IMFOIEKC_1	3027244	3027486	1	243	243	-1
IMFOIEKC_02788:rho	IMFOIEKC_02788:rho	IMFOIEKC_02788:rho	gnl|X|IMFOIEKC_1	3027588	3029441	1	1854	1854	-1
IMFOIEKC_02789:thrB	IMFOIEKC_02789:thrB	IMFOIEKC_02789:thrB	gnl|X|IMFOIEKC_1	3029709	3030644	1	936	936	-1
IMFOIEKC_02790:thrC	IMFOIEKC_02790:thrC	IMFOIEKC_02790:thrC	gnl|X|IMFOIEKC_1	3030686	3031768	1	1083	1083	-1
IMFOIEKC_02791:hom	IMFOIEKC_02791:hom	IMFOIEKC_02791:hom	gnl|X|IMFOIEKC_1	3031765	3033090	1	1326	1326	-1
IMFOIEKC_02792:lysA_1	IMFOIEKC_02792:lysA_1	IMFOIEKC_02792:lysA_1	gnl|X|IMFOIEKC_1	3033094	3034422	1	1329	1329	-1
IMFOIEKC_02793:argS	IMFOIEKC_02793:argS	IMFOIEKC_02793:argS	gnl|X|IMFOIEKC_1	3034509	3036161	1	1653	1653	-1
IMFOIEKC_02795:IMFOIEKC_02795	IMFOIEKC_02795:IMFOIEKC_02795	IMFOIEKC_02795:IMFOIEKC_02795	gnl|X|IMFOIEKC_1	3037179	3037868	1	690	690	1
IMFOIEKC_02796:IMFOIEKC_02796	IMFOIEKC_02796:IMFOIEKC_02796	IMFOIEKC_02796:IMFOIEKC_02796	gnl|X|IMFOIEKC_1	3038380	3039633	1	1254	1254	1
IMFOIEKC_02797:IMFOIEKC_02797	IMFOIEKC_02797:IMFOIEKC_02797	IMFOIEKC_02797:IMFOIEKC_02797	gnl|X|IMFOIEKC_1	3039860	3040153	1	294	294	1
IMFOIEKC_02798:IMFOIEKC_02798	IMFOIEKC_02798:IMFOIEKC_02798	IMFOIEKC_02798:IMFOIEKC_02798	gnl|X|IMFOIEKC_1	3040153	3041241	1	1089	1089	1
IMFOIEKC_02799:IMFOIEKC_02799	IMFOIEKC_02799:IMFOIEKC_02799	IMFOIEKC_02799:IMFOIEKC_02799	gnl|X|IMFOIEKC_1	3041892	3042260	1	369	369	1
IMFOIEKC_02800:IMFOIEKC_02800	IMFOIEKC_02800:IMFOIEKC_02800	IMFOIEKC_02800:IMFOIEKC_02800	gnl|X|IMFOIEKC_1	3042388	3042849	1	462	462	-1
IMFOIEKC_02802:IMFOIEKC_02802	IMFOIEKC_02802:IMFOIEKC_02802	IMFOIEKC_02802:IMFOIEKC_02802	gnl|X|IMFOIEKC_1	3043882	3044190	1	309	309	1
IMFOIEKC_02803:nudF	IMFOIEKC_02803:nudF	IMFOIEKC_02803:nudF	gnl|X|IMFOIEKC_1	3044178	3044783	1	606	606	-1
IMFOIEKC_02804:ksi_1	IMFOIEKC_02804:ksi_1	IMFOIEKC_02804:ksi_1	gnl|X|IMFOIEKC_1	3044807	3045178	1	372	372	1
IMFOIEKC_02805:IMFOIEKC_02805	IMFOIEKC_02805:IMFOIEKC_02805	IMFOIEKC_02805:IMFOIEKC_02805	gnl|X|IMFOIEKC_1	3045272	3047017	1	1746	1746	1
IMFOIEKC_02806:IMFOIEKC_02806	IMFOIEKC_02806:IMFOIEKC_02806	IMFOIEKC_02806:IMFOIEKC_02806	gnl|X|IMFOIEKC_1	3047042	3047914	1	873	873	-1
IMFOIEKC_02807:fgd_6	IMFOIEKC_02807:fgd_6	IMFOIEKC_02807:fgd_6	gnl|X|IMFOIEKC_1	3047976	3048854	1	879	879	-1
IMFOIEKC_02808:IMFOIEKC_02808	IMFOIEKC_02808:IMFOIEKC_02808	IMFOIEKC_02808:IMFOIEKC_02808	gnl|X|IMFOIEKC_1	3048882	3049334	1	453	453	1
IMFOIEKC_02809:IMFOIEKC_02809	IMFOIEKC_02809:IMFOIEKC_02809	IMFOIEKC_02809:IMFOIEKC_02809	gnl|X|IMFOIEKC_1	3049386	3049781	1	396	396	1
IMFOIEKC_02810:IMFOIEKC_02810	IMFOIEKC_02810:IMFOIEKC_02810	IMFOIEKC_02810:IMFOIEKC_02810	gnl|X|IMFOIEKC_1	3049778	3050257	1	480	480	-1
IMFOIEKC_02811:cysNC	IMFOIEKC_02811:cysNC	IMFOIEKC_02811:cysNC	gnl|X|IMFOIEKC_1	3050322	3052172	1	1851	1851	-1
IMFOIEKC_02812:cysD	IMFOIEKC_02812:cysD	IMFOIEKC_02812:cysD	gnl|X|IMFOIEKC_1	3052172	3053101	1	930	930	-1
IMFOIEKC_02813:IMFOIEKC_02813	IMFOIEKC_02813:IMFOIEKC_02813	IMFOIEKC_02813:IMFOIEKC_02813	gnl|X|IMFOIEKC_1	3053336	3053608	1	273	273	1
IMFOIEKC_02814:IMFOIEKC_02814	IMFOIEKC_02814:IMFOIEKC_02814	IMFOIEKC_02814:IMFOIEKC_02814	gnl|X|IMFOIEKC_1	3053605	3053724	1	120	120	1
IMFOIEKC_02815:mtcA1	IMFOIEKC_02815:mtcA1	IMFOIEKC_02815:mtcA1	gnl|X|IMFOIEKC_1	3053875	3054366	1	492	492	-1
IMFOIEKC_02816:IMFOIEKC_02816	IMFOIEKC_02816:IMFOIEKC_02816	IMFOIEKC_02816:IMFOIEKC_02816	gnl|X|IMFOIEKC_1	3054515	3055489	1	975	975	1
IMFOIEKC_02817:IMFOIEKC_02817	IMFOIEKC_02817:IMFOIEKC_02817	IMFOIEKC_02817:IMFOIEKC_02817	gnl|X|IMFOIEKC_1	3055486	3056412	1	927	927	1
IMFOIEKC_02818:IMFOIEKC_02818	IMFOIEKC_02818:IMFOIEKC_02818	IMFOIEKC_02818:IMFOIEKC_02818	gnl|X|IMFOIEKC_1	3056409	3058244	1	1836	1836	1
IMFOIEKC_02819:IMFOIEKC_02819	IMFOIEKC_02819:IMFOIEKC_02819	IMFOIEKC_02819:IMFOIEKC_02819	gnl|X|IMFOIEKC_1	3058237	3059931	1	1695	1695	1
IMFOIEKC_02820:IMFOIEKC_02820	IMFOIEKC_02820:IMFOIEKC_02820	IMFOIEKC_02820:IMFOIEKC_02820	gnl|X|IMFOIEKC_1	3059918	3061162	1	1245	1245	-1
